pid,order,file_name,label,_date,object_type,source,thumbnail,full
gbby-57g319,319,gbby-57g319.jpg,GBBY 57G/319: John Nyikos - Basketball Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g319.jpg,/img/derivatives/simple/gbby-57g319/thumbnail.jpg,/img/derivatives/simple/gbby-57g319/fullwidth.jpg
gbby-57g320,320,gbby-57g320.jpg,GBBY 57G/320: John Nyikos - Basketball Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g320.jpg,/img/derivatives/simple/gbby-57g320/thumbnail.jpg,/img/derivatives/simple/gbby-57g320/fullwidth.jpg
gbby-57g321,321,gbby-57g321.jpg,GBBY 57G/321: Michael Nyikos - Basketball Player - 1925-1926,1925-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g321.jpg,/img/derivatives/simple/gbby-57g321/thumbnail.jpg,/img/derivatives/simple/gbby-57g321/fullwidth.jpg
gbby-57g322,322,gbby-57g322.jpg,GBBY 57G/322: Tom Purcell - Basketball Player - 1925-1926,1925-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g322.jpg,/img/derivatives/simple/gbby-57g322/thumbnail.jpg,/img/derivatives/simple/gbby-57g322/fullwidth.jpg
gbby-57g323,323,gbby-57g323.jpg,GBBY 57G/323: John Viktoryn - Basketball Player - 1926-1928,1926-1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g323.jpg,/img/derivatives/simple/gbby-57g323/thumbnail.jpg,/img/derivatives/simple/gbby-57g323/fullwidth.jpg
gbby-57g324,324,gbby-57g324.jpg,GBBY 57G/324: John Voedisch - Basketball Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g324.jpg,/img/derivatives/simple/gbby-57g324/thumbnail.jpg,/img/derivatives/simple/gbby-57g324/fullwidth.jpg
gbby-57g325,325,gbby-57g325.jpg,GBBY 57G/325: Andrew Sleigh - Student Manager with Basketball Players: Raymond Dahman and ? Magrain - 1926-1927,1926-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g325.jpg,/img/derivatives/simple/gbby-57g325/thumbnail.jpg,/img/derivatives/simple/gbby-57g325/fullwidth.jpg
gbby-57g326,326,gbby-57g326.jpg,GBBY 57G/326: Andrew Sleigh - Student Manager with Basketball Players: Robert Hamilton and Tim Moynihan - 1926-1927,1926-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g326.jpg,/img/derivatives/simple/gbby-57g326/thumbnail.jpg,/img/derivatives/simple/gbby-57g326/fullwidth.jpg
gbby-57g327,327,gbby-57g327.jpg,GBBY 57G/327: Andrew Sleigh - Student Manager with Unidentified Basketball Players - 1926-1927,1926-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g327.jpg,/img/derivatives/simple/gbby-57g327/thumbnail.jpg,/img/derivatives/simple/gbby-57g327/fullwidth.jpg
gbby-57g328,328,gbby-57g328.jpg,GBBY 57G/328: Andrew Sleigh - Student Manager with Basketball Players: Vince McNalley (?) and Louis Conroy (?) - 1926-1927,1926-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g328.jpg,/img/derivatives/simple/gbby-57g328/thumbnail.jpg,/img/derivatives/simple/gbby-57g328/fullwidth.jpg
gbby-57g329,329,gbby-57g329.jpg,"GBBY 57G/329: Raymond Dahman, John Nyikos, Clem Crowe - Basketball - 1925-1926",1925-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g329.jpg,/img/derivatives/simple/gbby-57g329/thumbnail.jpg,/img/derivatives/simple/gbby-57g329/fullwidth.jpg
gbby-57g330,330,gbby-57g330.jpg,GBBY 57G/330: Unidentified Basketball Players - c1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g330.jpg,/img/derivatives/simple/gbby-57g330/thumbnail.jpg,/img/derivatives/simple/gbby-57g330/fullwidth.jpg
gbby-57g331,331,gbby-57g331.jpg,GBBY 57G/331: Unidentified Basketball Players - c1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g331.jpg,/img/derivatives/simple/gbby-57g331/thumbnail.jpg,/img/derivatives/simple/gbby-57g331/fullwidth.jpg
gbby-57g332,332,gbby-57g332.jpg,GBBY 57G/332: Unidentified Basketball Player - c1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g332.jpg,/img/derivatives/simple/gbby-57g332/thumbnail.jpg,/img/derivatives/simple/gbby-57g332/fullwidth.jpg
gbby-57g333,333,gbby-57g333.jpg,GBBY 57G/333: Unidentified Basketball Player - c1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g333.jpg,/img/derivatives/simple/gbby-57g333/thumbnail.jpg,/img/derivatives/simple/gbby-57g333/fullwidth.jpg
gbby-57g334,334,gbby-57g334.jpg,GBBY 57G/334: Unidentified Basketball Player - c1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g334.jpg,/img/derivatives/simple/gbby-57g334/thumbnail.jpg,/img/derivatives/simple/gbby-57g334/fullwidth.jpg
gbby-57g335,335,gbby-57g335.jpg,GBBY 57G/335: Unidentified Basketball Player - c1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g335.jpg,/img/derivatives/simple/gbby-57g335/thumbnail.jpg,/img/derivatives/simple/gbby-57g335/fullwidth.jpg
gbby-57g336,336,gbby-57g336.jpg,GBBY 57G/336: Unidentified Basketball Player - c1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g336.jpg,/img/derivatives/simple/gbby-57g336/thumbnail.jpg,/img/derivatives/simple/gbby-57g336/fullwidth.jpg
gbby-57g337,337,gbby-57g337.jpg,GBBY 57G/337: Unidentified Basketball Player - c1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g337.jpg,/img/derivatives/simple/gbby-57g337/thumbnail.jpg,/img/derivatives/simple/gbby-57g337/fullwidth.jpg
gbby-57g338,338,gbby-57g338.jpg,GBBY 57G/338: Unidentified Basketball Player - c1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g338.jpg,/img/derivatives/simple/gbby-57g338/thumbnail.jpg,/img/derivatives/simple/gbby-57g338/fullwidth.jpg
gbby-57g339,339,gbby-57g339.jpg,GBBY 57G/339: Unidentified Basketball Player - c1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g339.jpg,/img/derivatives/simple/gbby-57g339/thumbnail.jpg,/img/derivatives/simple/gbby-57g339/fullwidth.jpg
gbby-57g340,340,gbby-57g340.jpg,GBBY 57G/340: Unidentified Basketball Player - c1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g340.jpg,/img/derivatives/simple/gbby-57g340/thumbnail.jpg,/img/derivatives/simple/gbby-57g340/fullwidth.jpg
gbby-57g341,341,gbby-57g341.jpg,GBBY 57G/341: Unidentified Basketball Player - c1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g341.jpg,/img/derivatives/simple/gbby-57g341/thumbnail.jpg,/img/derivatives/simple/gbby-57g341/fullwidth.jpg
gbby-57g342,342,gbby-57g342.jpg,GBBY 57G/342: Unidentified Basketball Player - c1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g342.jpg,/img/derivatives/simple/gbby-57g342/thumbnail.jpg,/img/derivatives/simple/gbby-57g342/fullwidth.jpg
gbby-57g343,343,gbby-57g343.jpg,GBBY 57G/343: Unidentified Basketball Player - c1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g343.jpg,/img/derivatives/simple/gbby-57g343/thumbnail.jpg,/img/derivatives/simple/gbby-57g343/fullwidth.jpg
gbby-57g344,344,gbby-57g344.jpg,GBBY 57G/344: Unidentified Basketball Player - c1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g344.jpg,/img/derivatives/simple/gbby-57g344/thumbnail.jpg,/img/derivatives/simple/gbby-57g344/fullwidth.jpg
gbby-57g345,345,gbby-57g345.jpg,GBBY 57G/345: Baseball Team Photo - 1924,1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g345.jpg,/img/derivatives/simple/gbby-57g345/thumbnail.jpg,/img/derivatives/simple/gbby-57g345/fullwidth.jpg
gbby-57g346,346,gbby-57g346.jpg,GBBY 57G/346: Baseball Team Photo with George Keogan as Coach - 1926,1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g346.jpg,/img/derivatives/simple/gbby-57g346/thumbnail.jpg,/img/derivatives/simple/gbby-57g346/fullwidth.jpg
gbby-57g347,347,gbby-57g347.jpg,"GBBY 57G/347: Baseball Team Photo (Collage, Composite) - 1926",1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g347.jpg,/img/derivatives/simple/gbby-57g347/thumbnail.jpg,/img/derivatives/simple/gbby-57g347/fullwidth.jpg
gbby-57g348,348,gbby-57g348.jpg,GBBY 57G/348: Baseball Team Photo with Warm-Up Jackets - 1926?,1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g348.jpg,/img/derivatives/simple/gbby-57g348/thumbnail.jpg,/img/derivatives/simple/gbby-57g348/fullwidth.jpg
gbby-57g349,349,gbby-57g349.jpg,GBBY 57G/349: Baseball Team Photo with Warm-Up Jackets - 1926?,1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g349.jpg,/img/derivatives/simple/gbby-57g349/thumbnail.jpg,/img/derivatives/simple/gbby-57g349/fullwidth.jpg
gbby-57g350,350,gbby-57g350.jpg,GBBY 57G/350: Interhall Baseball (Brownson Hall?) with Cap Anson (?) - Notre Dame,n.d.,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g350.jpg,/img/derivatives/simple/gbby-57g350/thumbnail.jpg,/img/derivatives/simple/gbby-57g350/fullwidth.jpg
gbby-57g351,351,gbby-57g351.jpg,GBBY 57G/351: Bernard Abrott: Baseball Player - 1927,1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g351.jpg,/img/derivatives/simple/gbby-57g351/thumbnail.jpg,/img/derivatives/simple/gbby-57g351/fullwidth.jpg
gbby-57g352,352,gbby-57g352.jpg,GBBY 57G/352: Bernard Abrott: Baseball Player - 1927,1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g352.jpg,/img/derivatives/simple/gbby-57g352/thumbnail.jpg,/img/derivatives/simple/gbby-57g352/fullwidth.jpg
gbby-57g353,353,gbby-57g353.jpg,GBBY 57G/353: Charles Benton: Baseball Player - 1928,1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g353.jpg,/img/derivatives/simple/gbby-57g353/thumbnail.jpg,/img/derivatives/simple/gbby-57g353/fullwidth.jpg
gbby-57g354,354,gbby-57g354.jpg,GBBY 57G/354: Elmer Besten: Baseball Player Pitching in Practice - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g354.jpg,/img/derivatives/simple/gbby-57g354/thumbnail.jpg,/img/derivatives/simple/gbby-57g354/fullwidth.jpg
gbby-57g355,355,gbby-57g355.jpg,GBBY 57G/355: Elmer Besten: Baseball Player Pitching in Practice - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g355.jpg,/img/derivatives/simple/gbby-57g355/thumbnail.jpg,/img/derivatives/simple/gbby-57g355/fullwidth.jpg
gbby-57g356,356,gbby-57g356.jpg,GBBY 57G/356: James Bray: Baseball Player - 1929,1929,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g356.jpg,/img/derivatives/simple/gbby-57g356/thumbnail.jpg,/img/derivatives/simple/gbby-57g356/fullwidth.jpg
gbby-57g357,357,gbby-57g357.jpg,GBBY 57G/357: John Colrick: Baseball Player - 1929,1929,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g357.jpg,/img/derivatives/simple/gbby-57g357/thumbnail.jpg,/img/derivatives/simple/gbby-57g357/fullwidth.jpg
gbby-57g357a,357a,gbby-57g357a.jpg,GBBY 57G/357a: Edward Donohoe: Baseball Player - 1928,1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g357a.jpg,/img/derivatives/simple/gbby-57g357a/thumbnail.jpg,/img/derivatives/simple/gbby-57g357a/fullwidth.jpg
gbby-57g358,358,gbby-57g358.jpg,GBBY 57G/358: Ed Feehery: Baseball Player - 1929,1929,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g358.jpg,/img/derivatives/simple/gbby-57g358/thumbnail.jpg,/img/derivatives/simple/gbby-57g358/fullwidth.jpg
gbby-57g359,359,gbby-57g359.jpg,GBBY 57G/359: Ed Feehery: Baseball Player - 1929,1929,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g359.jpg,/img/derivatives/simple/gbby-57g359/thumbnail.jpg,/img/derivatives/simple/gbby-57g359/fullwidth.jpg
gbby-57g360,360,gbby-57g360.jpg,GBBY 57G/360: Gerald R. Griffin: Baseball Player - 1928,1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g360.jpg,/img/derivatives/simple/gbby-57g360/thumbnail.jpg,/img/derivatives/simple/gbby-57g360/fullwidth.jpg
gbby-57g361,361,gbby-57g361.jpg,GBBY 57G/361: Gerald R. Griffin: Baseball Player - 1928,1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g361.jpg,/img/derivatives/simple/gbby-57g361/thumbnail.jpg,/img/derivatives/simple/gbby-57g361/fullwidth.jpg
gbby-57g362,362,gbby-57g362.jpg,GBBY 57G/362: Walter vs. Hart: Baseball Player - 1928-1929,1928-1929,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g362.jpg,/img/derivatives/simple/gbby-57g362/thumbnail.jpg,/img/derivatives/simple/gbby-57g362/fullwidth.jpg
gbby-57g363,363,gbby-57g363.jpg,GBBY 57G/363: Walter vs. Hart: Baseball Player - 1928-1929,1928-1929,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g363.jpg,/img/derivatives/simple/gbby-57g363/thumbnail.jpg,/img/derivatives/simple/gbby-57g363/fullwidth.jpg
gbby-57g364,364,gbby-57g364.jpg,GBBY 57G/364: Joe Jachym: Baseball Player Pitching in Practice - 1927,1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g364.jpg,/img/derivatives/simple/gbby-57g364/thumbnail.jpg,/img/derivatives/simple/gbby-57g364/fullwidth.jpg
gbby-57g365,365,gbby-57g365.jpg,"GBBY 57G/365: Kelly, ?: Baseball Player - c1927-1929",1927-1929,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g365.jpg,/img/derivatives/simple/gbby-57g365/thumbnail.jpg,/img/derivatives/simple/gbby-57g365/fullwidth.jpg
gbby-57g366,366,gbby-57g366.jpg,"GBBY 57G/366: Martin, ?: Baseball Player - c1927-1929",1927-1929,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g366.jpg,/img/derivatives/simple/gbby-57g366/thumbnail.jpg,/img/derivatives/simple/gbby-57g366/fullwidth.jpg
gbby-57g367,367,gbby-57g367.jpg,GBBY 57G/367: William A. McCleary: Baseball Player - 1929,1929,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g367.jpg,/img/derivatives/simple/gbby-57g367/thumbnail.jpg,/img/derivatives/simple/gbby-57g367/fullwidth.jpg
gbby-57g368,368,gbby-57g368.jpg,"GBBY 57G/368: McGee, ?: Baseball Player - 1925",1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g368.jpg,/img/derivatives/simple/gbby-57g368/thumbnail.jpg,/img/derivatives/simple/gbby-57g368/fullwidth.jpg
gbby-57g369,369,gbby-57g369.jpg,GBBY 57G/369: Tom Mills: Baseball Coach - 1928,1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g369.jpg,/img/derivatives/simple/gbby-57g369/thumbnail.jpg,/img/derivatives/simple/gbby-57g369/fullwidth.jpg
gbby-57g370,370,gbby-57g370.jpg,GBBY 57G/370: Daniel A. Moore: Baseball Player near Cartier Field Stands - 1927,1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g370.jpg,/img/derivatives/simple/gbby-57g370/thumbnail.jpg,/img/derivatives/simple/gbby-57g370/fullwidth.jpg
gbby-57g371,371,gbby-57g371.jpg,GBBY 57G/371: John T. Moran: Baseball Player - 1928,1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g371.jpg,/img/derivatives/simple/gbby-57g371/thumbnail.jpg,/img/derivatives/simple/gbby-57g371/fullwidth.jpg
gbby-57g372,372,gbby-57g372.jpg,GBBY 57G/372: John Niemiec: Baseball Player - 1928,1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g372.jpg,/img/derivatives/simple/gbby-57g372/thumbnail.jpg,/img/derivatives/simple/gbby-57g372/fullwidth.jpg
gbby-57g373,373,gbby-57g373.jpg,GBBY 57G/373: Harry O'Boyle: Baseball Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g373.jpg,/img/derivatives/simple/gbby-57g373/thumbnail.jpg,/img/derivatives/simple/gbby-57g373/fullwidth.jpg
gbby-57g374,374,gbby-57g374.jpg,GBBY 57G/374: Dan O'Keefe: Baseball Player - 1930,1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g374.jpg,/img/derivatives/simple/gbby-57g374/thumbnail.jpg,/img/derivatives/simple/gbby-57g374/fullwidth.jpg
gbby-57g375,375,gbby-57g375.jpg,GBBY 57G/375: John (Bull) Polisky: Baseball Player - 1926-1927,1926-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g375.jpg,/img/derivatives/simple/gbby-57g375/thumbnail.jpg,/img/derivatives/simple/gbby-57g375/fullwidth.jpg
gbby-57g376,376,gbby-57g376.jpg,GBBY 57G/376: John (Bull) Polisky: Baseball Player - 1926-1927,1926-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g376.jpg,/img/derivatives/simple/gbby-57g376/thumbnail.jpg,/img/derivatives/simple/gbby-57g376/fullwidth.jpg
gbby-57g377,377,gbby-57g377.jpg,GBBY 57G/377: James Quinn: Baseball Player - 1925-1926,1925-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g377.jpg,/img/derivatives/simple/gbby-57g377/thumbnail.jpg,/img/derivatives/simple/gbby-57g377/fullwidth.jpg
gbby-57g378,378,gbby-57g378.jpg,GBBY 57G/378: Oscar Rust: Baseball Player (Damaged Negative) - 1929,1929,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g378.jpg,/img/derivatives/simple/gbby-57g378/thumbnail.jpg,/img/derivatives/simple/gbby-57g378/fullwidth.jpg
gbby-57g379,379,gbby-57g379.jpg,GBBY 57G/379: Steve Ronay: Baseball Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g379.jpg,/img/derivatives/simple/gbby-57g379/thumbnail.jpg,/img/derivatives/simple/gbby-57g379/fullwidth.jpg
gbby-57g380,380,gbby-57g380.jpg,GBBY 57G/380: Leo W. (Dutch) Schrall: Baseball Player - 1927,1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g380.jpg,/img/derivatives/simple/gbby-57g380/thumbnail.jpg,/img/derivatives/simple/gbby-57g380/fullwidth.jpg
gbby-57g381,381,gbby-57g381.jpg,GBBY 57G/381: James Silver: Baseball Player - 1924-1926,1924-1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g381.jpg,/img/derivatives/simple/gbby-57g381/thumbnail.jpg,/img/derivatives/simple/gbby-57g381/fullwidth.jpg
gbby-57g382,382,gbby-57g382.jpg,GBBY 57G/382: Richard F. (Red) Smith: Baseball Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g382.jpg,/img/derivatives/simple/gbby-57g382/thumbnail.jpg,/img/derivatives/simple/gbby-57g382/fullwidth.jpg
gbby-57g383,383,gbby-57g383.jpg,GBBY 57G/383: Richard F. (Red) Smith: Baseball Player - 1925-1927,1925-1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g383.jpg,/img/derivatives/simple/gbby-57g383/thumbnail.jpg,/img/derivatives/simple/gbby-57g383/fullwidth.jpg
gbby-57g384,384,gbby-57g384.jpg,GBBY 57G/384: Joseph (Joe) Sullivan: Baseball Player - 1926-1928,1926-1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g384.jpg,/img/derivatives/simple/gbby-57g384/thumbnail.jpg,/img/derivatives/simple/gbby-57g384/fullwidth.jpg
gbby-57g385,385,gbby-57g385.jpg,GBBY 57G/385: Joseph (Joe) Sullivan: Baseball Player - 1926-1928,1926-1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g385.jpg,/img/derivatives/simple/gbby-57g385/thumbnail.jpg,/img/derivatives/simple/gbby-57g385/fullwidth.jpg
gbby-57g386,386,gbby-57g386.jpg,GBBY 57G/386: Edward J. Walsh: Baseball Player - 1926-1928,1926-1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g386.jpg,/img/derivatives/simple/gbby-57g386/thumbnail.jpg,/img/derivatives/simple/gbby-57g386/fullwidth.jpg
gbby-57g387,387,gbby-57g387.jpg,GBBY 57G/387: Edward J. Walsh: Baseball Player - 1926-1928,1926-1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g387.jpg,/img/derivatives/simple/gbby-57g387/thumbnail.jpg,/img/derivatives/simple/gbby-57g387/fullwidth.jpg
gbby-57g388,388,gbby-57g388.jpg,GBBY 57G/388: Big Ed Walsh and Edward J. Walsh: (Father [Coach and Ex - White Sox Player] and Son [Baseball Player - 1926-1928]) - 1926,1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g388.jpg,/img/derivatives/simple/gbby-57g388/thumbnail.jpg,/img/derivatives/simple/gbby-57g388/fullwidth.jpg
gbby-57g389,389,gbby-57g389.jpg,"GBBY 57G/389: Big Ed Walsh, George Keogan: Baseball Coaches - Edward J. Walsh [Son of Big Ed Walsh] and Elmer Besten?: Players - 1926",1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g389.jpg,/img/derivatives/simple/gbby-57g389/thumbnail.jpg,/img/derivatives/simple/gbby-57g389/fullwidth.jpg
gbby-57g390,390,gbby-57g390.jpg,GBBY 57G/390: Big Ed Walsh and George Keogan: Baseball Coaches - 1926,1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g390.jpg,/img/derivatives/simple/gbby-57g390/thumbnail.jpg,/img/derivatives/simple/gbby-57g390/fullwidth.jpg
gbby-57g391,391,gbby-57g391.jpg,GBBY 57G/391: Francis Wilson: Baseball Player - 1926-1928,1926-1928,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g391.jpg,/img/derivatives/simple/gbby-57g391/thumbnail.jpg,/img/derivatives/simple/gbby-57g391/fullwidth.jpg
gbby-57g392,392,gbby-57g392.jpg,GBBY 57G/392: William Yore: Baseball Player - 1927,1927,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g392.jpg,/img/derivatives/simple/gbby-57g392/thumbnail.jpg,/img/derivatives/simple/gbby-57g392/fullwidth.jpg
gbby-57g393,393,gbby-57g393.jpg,"GBBY 57G/393: Hugh Magevney, James Silver and Unidentified Player: Baseball Players - 1924",1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g393.jpg,/img/derivatives/simple/gbby-57g393/thumbnail.jpg,/img/derivatives/simple/gbby-57g393/fullwidth.jpg
gbby-57g394,394,gbby-57g394.jpg,GBBY 57G/394: Dwyer and Augustus (Gus) Stange: Baseball Players - 1924,1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g394.jpg,/img/derivatives/simple/gbby-57g394/thumbnail.jpg,/img/derivatives/simple/gbby-57g394/fullwidth.jpg
gbby-57g395,395,gbby-57g395.jpg,"GBBY 57G/395: Joseph Dawes, Cerney, and William Sheehan: Baseball - 1924",1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g395.jpg,/img/derivatives/simple/gbby-57g395/thumbnail.jpg,/img/derivatives/simple/gbby-57g395/fullwidth.jpg
gbby-57g396,396,gbby-57g396.jpg,"GBBY 57G/396: John Noppenberger, George Keogan and Unidentified Student Manager?: Baseball - 1924",1924,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g396.jpg,/img/derivatives/simple/gbby-57g396/thumbnail.jpg,/img/derivatives/simple/gbby-57g396/fullwidth.jpg
gbby-57g397,397,gbby-57g397.jpg,GBBY 57G/397: John (Bull) Polisky? and Jim Quinn?: Baseball - 1925,1925,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g397.jpg,/img/derivatives/simple/gbby-57g397/thumbnail.jpg,/img/derivatives/simple/gbby-57g397/fullwidth.jpg
gbby-57g398,398,gbby-57g398.jpg,GBBY 57G/398: Joseph (Joe) Sullivan? and Art Parisien?: Baseball - 1926,1926,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g398.jpg,/img/derivatives/simple/gbby-57g398/thumbnail.jpg,/img/derivatives/simple/gbby-57g398/fullwidth.jpg
gbby-57g399,399,gbby-57g399.jpg,GBBY 57G/399: Baseball Players Warming Up for a Game or Practice - c1927-1929,1927-1929,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g399.jpg,/img/derivatives/simple/gbby-57g399/thumbnail.jpg,/img/derivatives/simple/gbby-57g399/fullwidth.jpg
gbby-57g400,400,gbby-57g400.jpg,GBBY 57G/400: Baseball Players Warming Up for a Game or Practice - c1927-1929,1927-1929,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g400.jpg,/img/derivatives/simple/gbby-57g400/thumbnail.jpg,/img/derivatives/simple/gbby-57g400/fullwidth.jpg
gbby-57g401,401,gbby-57g401.jpg,GBBY 57G/401: Unidentified Baseball Coach - c1920s,1920s,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g401.jpg,/img/derivatives/simple/gbby-57g401/thumbnail.jpg,/img/derivatives/simple/gbby-57g401/fullwidth.jpg
gbby-57g402,402,gbby-57g402.jpg,GBBY 57G/402: Unidentified Baseball Players - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g402.jpg,/img/derivatives/simple/gbby-57g402/thumbnail.jpg,/img/derivatives/simple/gbby-57g402/fullwidth.jpg
gbby-57g403,403,gbby-57g403.jpg,GBBY 57G/403: Unidentified Baseball Players - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g403.jpg,/img/derivatives/simple/gbby-57g403/thumbnail.jpg,/img/derivatives/simple/gbby-57g403/fullwidth.jpg
gbby-57g404,404,gbby-57g404.jpg,GBBY 57G/404: Unidentified Baseball Players - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g404.jpg,/img/derivatives/simple/gbby-57g404/thumbnail.jpg,/img/derivatives/simple/gbby-57g404/fullwidth.jpg
gbby-57g405,405,gbby-57g405.jpg,GBBY 57G/405: Unidentified Baseball Players - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g405.jpg,/img/derivatives/simple/gbby-57g405/thumbnail.jpg,/img/derivatives/simple/gbby-57g405/fullwidth.jpg
gbby-57g406,406,gbby-57g406.jpg,GBBY 57G/406: Unidentified Baseball Players - c1925-1930,1925-1930,glass plate negative,http://archives.nd.edu/Bagby/GBBY-57g406.jpg,/img/derivatives/simple/gbby-57g406/thumbnail.jpg,/img/derivatives/simple/gbby-57g406/fullwidth.jpg
